ticket,symbol,type,volume,open_price,close_price,profit,open_time,close_time,account_id,model_type,regime
8594038380,XAUUSD,SELL,0.01,4567.3,4558.81,8.49,2026-03-25 14:55:27,2026-03-25 15:06:17,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594088922,BTCUSD,SELL,0.01,71106.51,71405.387,-2.99,2026-03-25 16:25:02,2026-03-25 16:26:34,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594231968,BTCUSD,BUY,0.01,70905.339,70815.738,-0.9,2026-03-25 18:06:22,2026-03-25 18:09:35,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594231962,XAGUSD,BUY,0.01,72.53,72.425,-5.25,2026-03-25 18:08:27,2026-03-25 18:12:45,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594267879,XAGUSD,BUY,0.01,72.156,72.09,-3.3,2026-03-25 18:45:30,2026-03-25 18:49:15,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594314151,BTCUSD,BUY,0.01,70863.7,71023.343,1.6,2026-03-25 19:32:26,2026-03-25 19:40:56,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594328405,XAUUSD,BUY,0.01,4512.45,4521.0,8.55,2026-03-25 19:40:23,2026-03-25 19:41:17,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594374275,BTCUSD,BUY,0.01,70706.828,70827.937,1.21,2026-03-25 20:35:29,2026-03-25 20:43:13,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594377108,XAUUSD,SELL,0.01,4507.04,4499.5,7.54,2026-03-25 20:38:23,2026-03-25 20:40:33,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594400594,BTCUSD,BUY,0.01,71025.045,70970.599,-0.54,2026-03-25 21:18:17,2026-03-25 21:21:05,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594429215,XAGUSD,SELL,0.01,71.225,71.437,-10.6,2026-03-25 22:23:02,2026-03-25 22:25:40,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594454007,XAUUSD,SELL,0.01,4519.17,4509.71,9.46,2026-03-25 22:59:23,2026-03-25 23:02:21,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594454013,XAGUSD,SELL,0.01,71.155,70.894,13.05,2026-03-25 23:00:39,2026-03-25 23:02:22,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594471079,XAGUSD,SELL,0.01,70.61,70.406,10.2,2026-03-25 23:36:22,2026-03-25 23:40:18,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594487984,XAGUSD,BUY,0.01,71.323,71.602,13.95,2026-03-26 00:12:22,2026-03-26 00:16:28,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594501082,BTCUSD,BUY,0.01,71393.2,71324.436,-0.69,2026-03-26 00:48:23,2026-03-26 00:49:51,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594515019,XAGUSD,BUY,0.01,71.613,71.891,13.9,2026-03-26 01:30:23,2026-03-26 01:59:41,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594518475,BTCUSD,BUY,0.01,71255.178,71198.993,-0.56,2026-03-26 01:41:05,2026-03-26 01:43:31,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594537883,BTCUSD,SELL,0.01,70708.817,70792.999,-0.84,2026-03-26 02:32:22,2026-03-26 02:34:57,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594540060,XAUUSD,SELL,0.01,4522.82,4516.78,6.04,2026-03-26 02:35:07,2026-03-26 02:37:06,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594557253,XAUUSD,BUY,0.01,4513.48,4509.47,-4.01,2026-03-26 03:16:23,2026-03-26 03:17:40,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594557256,XAGUSD,BUY,0.01,71.602,71.436,-8.3,2026-03-26 03:16:24,2026-03-26 03:17:29,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594577070,XAGUSD,BUY,0.01,71.737,71.641,-4.8,2026-03-26 04:03:31,2026-03-26 04:04:06,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594590974,XAGUSD,SELL,0.01,71.849,71.739,5.5,2026-03-26 04:35:22,2026-03-26 04:39:00,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594597742,XAGUSD,BUY,0.01,71.747,71.705,-2.1,2026-03-26 04:53:58,2026-03-26 04:57:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594619512,XAUUSD,SELL,0.01,4494.7,4482.56,12.14,2026-03-26 05:28:27,2026-03-26 05:30:08,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594653206,XAGUSD,SELL,0.01,69.547,69.928,-19.05,2026-03-26 06:02:52,2026-03-26 06:29:27,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594654359,XAGUSD,SELL,0.01,69.75,69.126,31.2,2026-03-26 06:03:34,2026-03-26 06:15:39,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594716743,XAGUSD,BUY,0.01,69.789,69.518,-13.55,2026-03-26 07:05:08,2026-03-26 07:08:21,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594716741,XAUUSD,BUY,0.01,4451.72,4445.6,-6.12,2026-03-26 07:05:12,2026-03-26 07:08:31,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594746988,BTCUSD,BUY,0.01,70067.369,70009.505,-0.58,2026-03-26 07:40:19,2026-03-26 07:43:31,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594751091,XAGUSD,SELL,0.01,69.489,69.667,-8.9,2026-03-26 07:44:30,2026-03-26 07:45:06,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594788080,XAUUSD,SELL,0.02,4443.97,4430.57,26.8,2026-03-26 08:19:56,2026-03-26 08:24:21,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594826543,XAUUSD,BUY,0.01,4439.05,4429.43,-9.62,2026-03-26 08:56:18,2026-03-26 08:59:20,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594826567,XAGUSD,BUY,0.01,68.541,68.133,-20.4,2026-03-26 08:56:19,2026-03-26 09:00:11,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594860616,BTCUSD,SELL,0.01,69592.273,69417.351,1.75,2026-03-26 09:32:22,2026-03-26 09:34:35,32128474,ICT_STANDARD,NORMAL (TRENDING)
8594871817,XAUUSD,BUY,0.02,4427.31,4419.98,-14.66,2026-03-26 09:44:22,2026-03-26 09:45:33,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8594903413,XAUUSD,BUY,0.01,4433.53,4442.65,9.12,2026-03-26 10:17:35,2026-03-26 10:22:18,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
